posted_date,city,new_cases,new_tests,new_deaths
2020-07-27,Fullerton,23,351,1
2020-07-28,Fullerton,18,266,0
2020-07-29,Fullerton,22,293,0
2020-07-30,Fullerton,17,258,0
2020-07-31,Fullerton,10,250,0
2020-08-01,Fullerton,16,185,2
2020-08-02,Fullerton,7,116,1
2020-08-03,Fullerton,17,286,0
2020-08-04,Fullerton,18,293,1
2020-08-05,Fullerton,13,229,1
2020-08-06,Fullerton,16,206,1
2020-08-07,Fullerton,15,254,1
2020-08-08,Fullerton,5,156,0
2020-08-09,Fullerton,5,113,1
2020-08-10,Fullerton,12,225,0
2020-08-11,Fullerton,8,249,0
2020-08-12,Fullerton,9,237,2
2020-08-13,Fullerton,13,180,1
2020-08-14,Fullerton,14,210,1
2020-08-15,Fullerton,11,154,1
2020-08-16,Fullerton,4,96,0
2020-08-17,Fullerton,7,229,0
2020-08-18,Fullerton,8,225,1
2020-08-19,Fullerton,18,249,0
2020-08-20,Fullerton,12,230,0
2020-08-21,Fullerton,22,277,0
2020-08-22,Fullerton,15,142,1
2020-08-23,Fullerton,6,107,0
2020-08-24,Fullerton,6,237,0
2020-08-25,Fullerton,14,286,0
2020-08-26,Fullerton,7,228,0
2020-08-27,Fullerton,16,208,2
2020-08-28,Fullerton,6,199,1
2020-08-29,Fullerton,9,127,0
2020-08-30,Fullerton,4,102,0
2020-08-31,Fullerton,8,220,0
2020-09-01,Fullerton,8,266,1
2020-09-02,Fullerton,7,394,0
2020-09-03,Fullerton,6,383,0
2020-09-04,Fullerton,19,411,0
2020-09-05,Fullerton,3,112,1
2020-09-06,Fullerton,2,80,0
2020-09-07,Fullerton,2,48,0
2020-09-08,Fullerton,13,341,0
2020-09-09,Fullerton,4,232,0
2020-09-10,Fullerton,10,211,0
2020-09-11,Fullerton,6,203,0
2020-09-12,Fullerton,5,158,0
2020-09-13,Fullerton,2,66,0
2020-09-14,Fullerton,5,92,0
2020-09-15,Fullerton,5,135,0
2020-09-16,Fullerton,9,163,0
2020-09-17,Fullerton,4,95,0
2020-09-18,Fullerton,6,68,0
2020-09-19,Fullerton,1,25,0
2020-09-20,Fullerton,0,6,0
2020-01-07,Garden Grove,4,122,0
2020-02-07,Garden Grove,2,19,0
2020-02-22,Garden Grove,0,1,0
2020-03-02,Garden Grove,0,1,0
2020-03-05,Garden Grove,0,1,0
2020-03-06,Garden Grove,0,2,0
2020-03-07,Garden Grove,0,7,0
2020-03-10,Garden Grove,0,3,0
2020-03-12,Garden Grove,0,2,0
2020-03-13,Garden Grove,0,7,0
2020-03-14,Garden Grove,0,3,0
2020-03-15,Garden Grove,0,3,0
2020-03-16,Garden Grove,0,9,0
2020-03-17,Garden Grove,0,9,0
2020-03-18,Garden Grove,0,8,0
2020-03-19,Garden Grove,0,8,0
2020-03-20,Garden Grove,1,17,0
2020-03-21,Garden Grove,0,4,0
2020-03-22,Garden Grove,1,6,0
2020-03-23,Garden Grove,1,9,0
2020-03-24,Garden Grove,2,12,0
2020-03-25,Garden Grove,3,15,0
2020-03-26,Garden Grove,1,21,0
2020-03-27,Garden Grove,1,14,0
2020-03-28,Garden Grove,3,11,0
2020-03-29,Garden Grove,2,13,0
2020-03-30,Garden Grove,2,14,0
2020-03-31,Garden Grove,4,21,0
2020-04-01,Garden Grove,3,31,0
2020-04-02,Garden Grove,2,15,0
2020-04-03,Garden Grove,4,20,1
2020-04-04,Garden Grove,0,16,0
2020-04-05,Garden Grove,0,7,0
2020-04-06,Garden Grove,2,21,0
2020-04-07,Garden Grove,0,36,0
2020-04-08,Garden Grove,4,25,0
2020-04-09,Garden Grove,2,25,0
2020-04-10,Garden Grove,2,27,0
2020-04-11,Garden Grove,1,14,0
2020-04-12,Garden Grove,0,12,0
2020-04-13,Garden Grove,2,29,0
2020-04-14,Garden Grove,4,29,0
2020-04-15,Garden Grove,5,28,0
2020-04-16,Garden Grove,3,33,0
2020-04-17,Garden Grove,4,38,0
2020-04-18,Garden Grove,0,16,0
2020-04-19,Garden Grove,1,13,0
2020-04-20,Garden Grove,2,44,0
2020-04-21,Garden Grove,0,38,0
2020-04-22,Garden Grove,5,50,0
2020-04-23,Garden Grove,5,112,1
2020-04-24,Garden Grove,8,70,0
2020-04-25,Garden Grove,1,32,0
2020-04-26,Garden Grove,4,31,0
2020-04-27,Garden Grove,12,82,0
2020-04-28,Garden Grove,11,87,0
2020-04-29,Garden Grove,5,61,1
2020-04-30,Garden Grove,9,56,0
2020-05-01,Garden Grove,12,163,0
2020-05-02,Garden Grove,3,48,1
2020-05-03,Garden Grove,2,32,0
2020-05-04,Garden Grove,6,93,0
2020-05-05,Garden Grove,7,80,0
2020-05-06,Garden Grove,5,53,0
2020-05-07,Garden Grove,4,81,1
2020-05-08,Garden Grove,13,109,0
2020-05-09,Garden Grove,6,51,0
2020-05-10,Garden Grove,0,78,0
2020-05-11,Garden Grove,9,83,0
2020-05-12,Garden Grove,9,147,0
2020-05-13,Garden Grove,8,92,0
2020-05-14,Garden Grove,6,55,0
2020-05-15,Garden Grove,8,81,0
2020-05-16,Garden Grove,11,42,0
2020-05-17,Garden Grove,6,38,0
2020-05-18,Garden Grove,6,120,0
2020-05-19,Garden Grove,9,116,0
2020-05-20,Garden Grove,11,100,2
2020-05-21,Garden Grove,12,132,0
2020-05-22,Garden Grove,9,202,0
2020-05-23,Garden Grove,4,49,0
2020-05-24,Garden Grove,5,32,0
2020-05-25,Garden Grove,7,57,0
2020-05-26,Garden Grove,13,145,0
2020-05-27,Garden Grove,12,132,0
2020-05-28,Garden Grove,17,250,0
2020-05-29,Garden Grove,9,151,0
2020-05-30,Garden Grove,8,106,0
2020-05-31,Garden Grove,3,68,1
2020-06-01,Garden Grove,14,140,0
2020-06-02,Garden Grove,18,211,0
2020-06-03,Garden Grove,8,134,0
2020-06-04,Garden Grove,16,222,0
2020-06-05,Garden Grove,17,198,0
2020-06-06,Garden Grove,10,131,0
2020-06-07,Garden Grove,7,65,0
2020-06-08,Garden Grove,23,162,0
2020-06-09,Garden Grove,15,268,0
2020-06-10,Garden Grove,11,182,0
2020-06-11,Garden Grove,13,215,0
2020-06-12,Garden Grove,16,181,0
2020-06-13,Garden Grove,11,122,0
2020-06-14,Garden Grove,10,63,0
2020-06-15,Garden Grove,19,197,0
2020-06-16,Garden Grove,33,279,1
2020-06-17,Garden Grove,28,186,0
2020-06-18,Garden Grove,37,289,0
2020-06-19,Garden Grove,37,252,0
2020-06-20,Garden Grove,26,154,0
2020-06-21,Garden Grove,15,83,0
2020-06-22,Garden Grove,34,234,0
2020-06-23,Garden Grove,33,272,0
2020-06-24,Garden Grove,40,251,1
2020-06-25,Garden Grove,50,369,0
2020-06-26,Garden Grove,50,315,2
2020-06-27,Garden Grove,32,156,0
2020-06-28,Garden Grove,19,103,1
2020-06-29,Garden Grove,64,358,0
2020-06-30,Garden Grove,61,323,0
2020-07-01,Garden Grove,57,312,1
2020-07-02,Garden Grove,27,257,1
2020-07-03,Garden Grove,28,189,0
2020-07-04,Garden Grove,20,71,0
2020-07-05,Garden Grove,21,106,1
2020-07-06,Garden Grove,50,272,1
2020-07-07,Garden Grove,45,281,0
2020-07-08,Garden Grove,51,293,0
2020-07-09,Garden Grove,51,425,0
2020-07-10,Garden Grove,43,338,0
2020-07-11,Garden Grove,42,198,1
2020-07-12,Garden Grove,19,105,2
2020-07-13,Garden Grove,47,423,1
2020-07-14,Garden Grove,36,368,0
2020-07-15,Garden Grove,51,330,2
2020-07-16,Garden Grove,42,420,1
2020-07-17,Garden Grove,39,325,0
2020-07-18,Garden Grove,33,189,1
2020-07-19,Garden Grove,17,127,1
2020-07-20,Garden Grove,23,255,0
2020-07-21,Garden Grove,25,282,1
2020-07-22,Garden Grove,26,381,0
2020-07-23,Garden Grove,33,316,1
2020-07-24,Garden Grove,30,247,1
2020-07-25,Garden Grove,24,169,1
2020-07-26,Garden Grove,2,99,1
2020-07-27,Garden Grove,26,229,0
2020-07-28,Garden Grove,25,292,0
2020-07-29,Garden Grove,32,568,1
2020-07-30,Garden Grove,22,334,0
2020-07-31,Garden Grove,27,271,2
2020-08-01,Garden Grove,21,203,1
2020-08-02,Garden Grove,20,168,0
2020-08-03,Garden Grove,17,225,1
2020-08-04,Garden Grove,37,339,0
2020-08-05,Garden Grove,26,423,4
2020-08-06,Garden Grove,17,216,4
2020-08-07,Garden Grove,19,262,2
2020-08-08,Garden Grove,6,142,0
2020-08-09,Garden Grove,8,110,1
2020-08-10,Garden Grove,16,281,1
2020-08-11,Garden Grove,19,315,1
2020-08-12,Garden Grove,12,233,3
2020-08-13,Garden Grove,12,260,4
2020-08-14,Garden Grove,14,199,0
2020-08-15,Garden Grove,13,134,2
2020-08-16,Garden Grove,6,103,1
2020-08-17,Garden Grove,13,272,1
2020-08-18,Garden Grove,14,414,1
2020-08-19,Garden Grove,10,306,3
2020-08-20,Garden Grove,5,251,1
2020-08-21,Garden Grove,11,219,1
2020-08-22,Garden Grove,8,132,0
2020-08-23,Garden Grove,3,93,0
2020-08-24,Garden Grove,13,287,2
2020-08-25,Garden Grove,11,291,3
2020-08-26,Garden Grove,8,284,2
2020-08-27,Garden Grove,13,181,0
2020-08-28,Garden Grove,19,196,0
2020-08-29,Garden Grove,12,122,0
2020-08-30,Garden Grove,4,78,0
2020-08-31,Garden Grove,14,234,0
2020-09-01,Garden Grove,14,317,0
2020-09-02,Garden Grove,11,280,0
2020-09-03,Garden Grove,19,252,1
2020-09-04,Garden Grove,6,210,0
2020-09-05,Garden Grove,9,131,1
2020-09-06,Garden Grove,4,78,1
2020-09-07,Garden Grove,1,65,0
2020-09-08,Garden Grove,12,277,0
2020-09-09,Garden Grove,8,364,0
2020-09-10,Garden Grove,7,182,0
2020-09-11,Garden Grove,9,210,0
2020-09-12,Garden Grove,7,110,0
2020-09-13,Garden Grove,3,44,0
2020-09-14,Garden Grove,4,145,0
2020-09-15,Garden Grove,7,176,0
2020-09-16,Garden Grove,9,237,0
2020-09-17,Garden Grove,5,67,0
2020-09-18,Garden Grove,4,58,0
2020-09-19,Garden Grove,0,22,0
2020-09-20,Garden Grove,0,4,0
2020-01-07,Huntington Beach,0,1,0
2020-02-28,Huntington Beach,0,1,0
2020-03-03,Huntington Beach,0,1,0
2020-03-04,Huntington Beach,1,2,0
2020-03-05,Huntington Beach,0,1,0
2020-03-07,Huntington Beach,0,1,0
2020-03-09,Huntington Beach,0,2,0
2020-03-10,Huntington Beach,0,1,0
2020-03-11,Huntington Beach,0,2,0
2020-03-13,Huntington Beach,2,9,0
2020-03-14,Huntington Beach,1,7,0
2020-03-15,Huntington Beach,0,4,0
2020-03-16,Huntington Beach,0,19,0
2020-03-17,Huntington Beach,1,18,0
2020-03-18,Huntington Beach,0,23,0
2020-03-19,Huntington Beach,2,18,0
2020-03-20,Huntington Beach,6,51,0
2020-03-21,Huntington Beach,2,13,0
2020-03-22,Huntington Beach,0,12,0
2020-03-23,Huntington Beach,3,32,0
2020-03-24,Huntington Beach,1,25,0
2020-03-25,Huntington Beach,6,21,0
2020-03-26,Huntington Beach,5,25,0
2020-03-27,Huntington Beach,2,29,0
2020-03-28,Huntington Beach,1,13,3
2020-03-29,Huntington Beach,0,11,0
2020-03-30,Huntington Beach,0,20,0
2020-03-31,Huntington Beach,7,38,0
2020-04-01,Huntington Beach,4,29,0
2020-04-02,Huntington Beach,2,43,0
2020-04-03,Huntington Beach,2,37,0
2020-04-04,Huntington Beach,2,18,0
2020-04-05,Huntington Beach,2,14,0
2020-04-06,Huntington Beach,1,33,0
2020-04-07,Huntington Beach,3,38,0
2020-04-08,Huntington Beach,8,48,0
2020-04-09,Huntington Beach,6,25,0
2020-04-10,Huntington Beach,4,41,0
2020-04-11,Huntington Beach,0,13,0
2020-04-12,Huntington Beach,1,16,0
2020-04-13,Huntington Beach,3,41,0
2020-04-14,Huntington Beach,5,38,1
2020-04-15,Huntington Beach,32,116,0
2020-04-16,Huntington Beach,12,79,0
2020-04-17,Huntington Beach,3,52,0
2020-04-18,Huntington Beach,2,32,0
2020-04-19,Huntington Beach,0,28,0
2020-04-20,Huntington Beach,9,57,0
2020-04-21,Huntington Beach,2,44,2
2020-04-22,Huntington Beach,12,104,0
2020-04-23,Huntington Beach,3,73,0
2020-04-24,Huntington Beach,30,148,0
2020-04-25,Huntington Beach,1,49,0
2020-04-26,Huntington Beach,2,33,2
2020-04-27,Huntington Beach,3,113,0
2020-04-28,Huntington Beach,5,96,2
2020-04-29,Huntington Beach,2,80,2
2020-04-30,Huntington Beach,1,64,0
2020-05-01,Huntington Beach,8,111,3
2020-05-02,Huntington Beach,2,54,1
2020-05-03,Huntington Beach,1,47,1
2020-05-04,Huntington Beach,2,104,2
2020-05-05,Huntington Beach,2,103,0
2020-05-06,Huntington Beach,3,89,0
2020-05-07,Huntington Beach,3,88,1
2020-05-08,Huntington Beach,4,133,1
2020-05-09,Huntington Beach,7,53,1
2020-05-10,Huntington Beach,0,55,0
2020-05-11,Huntington Beach,2,143,0
2020-05-12,Huntington Beach,5,129,0
2020-05-13,Huntington Beach,3,160,0
2020-05-14,Huntington Beach,2,74,0
2020-05-15,Huntington Beach,8,134,0
2020-05-16,Huntington Beach,4,90,0
2020-05-17,Huntington Beach,3,58,0
2020-05-18,Huntington Beach,5,171,1
2020-05-19,Huntington Beach,4,157,0
2020-05-20,Huntington Beach,6,211,1
2020-05-21,Huntington Beach,1,153,1
2020-05-22,Huntington Beach,2,171,0
2020-05-23,Huntington Beach,0,88,1
2020-05-24,Huntington Beach,1,64,0
2020-05-25,Huntington Beach,5,58,0
2020-05-26,Huntington Beach,6,212,2
2020-05-27,Huntington Beach,5,189,0
2020-05-28,Huntington Beach,3,212,1
2020-05-29,Huntington Beach,2,229,1
2020-05-30,Huntington Beach,7,113,0
2020-05-31,Huntington Beach,2,61,2
2020-06-01,Huntington Beach,1,191,2
2020-06-02,Huntington Beach,8,201,3
2020-06-03,Huntington Beach,6,193,1
2020-06-04,Huntington Beach,6,193,0
2020-06-05,Huntington Beach,6,178,0
2020-06-06,Huntington Beach,2,108,0
2020-06-07,Huntington Beach,5,74,1
2020-06-08,Huntington Beach,9,238,0
2020-06-09,Huntington Beach,5,184,0
2020-06-10,Huntington Beach,6,191,0
2020-06-11,Huntington Beach,12,244,1
2020-06-12,Huntington Beach,12,249,0
2020-06-13,Huntington Beach,5,104,0
2020-06-14,Huntington Beach,1,68,1
2020-06-15,Huntington Beach,5,233,0
2020-06-16,Huntington Beach,22,253,0
2020-06-17,Huntington Beach,20,225,0
2020-06-18,Huntington Beach,24,326,0
2020-06-19,Huntington Beach,32,275,0
2020-06-20,Huntington Beach,21,189,1
2020-06-21,Huntington Beach,12,111,0
2020-06-22,Huntington Beach,64,368,0
2020-06-23,Huntington Beach,57,478,0
2020-06-24,Huntington Beach,68,431,1
2020-06-25,Huntington Beach,63,409,0
2020-06-26,Huntington Beach,66,415,2
2020-06-27,Huntington Beach,35,244,0
2020-06-28,Huntington Beach,23,154,1
2020-06-29,Huntington Beach,38,392,0
2020-06-30,Huntington Beach,63,433,0
2020-07-01,Huntington Beach,44,393,1
2020-07-02,Huntington Beach,44,409,0
2020-07-03,Huntington Beach,30,291,0
2020-07-04,Huntington Beach,21,115,0
2020-07-05,Huntington Beach,25,167,0
2020-07-06,Huntington Beach,40,361,1
2020-07-07,Huntington Beach,45,427,0
2020-07-08,Huntington Beach,44,455,0
2020-07-09,Huntington Beach,40,351,0
2020-07-10,Huntington Beach,47,407,0
2020-07-11,Huntington Beach,27,234,0
2020-07-12,Huntington Beach,12,144,1
2020-07-13,Huntington Beach,41,399,0
2020-07-14,Huntington Beach,53,384,1
2020-07-15,Huntington Beach,30,349,0
2020-07-16,Huntington Beach,24,313,0
2020-07-17,Huntington Beach,25,329,0
2020-07-18,Huntington Beach,17,144,1
2020-07-19,Huntington Beach,10,153,1
2020-07-20,Huntington Beach,14,288,0
2020-07-21,Huntington Beach,22,313,0
2020-07-22,Huntington Beach,13,259,0
2020-07-23,Huntington Beach,11,237,0
2020-07-24,Huntington Beach,21,286,0
2020-07-25,Huntington Beach,5,148,1
2020-07-26,Huntington Beach,2,111,1
2020-07-27,Huntington Beach,12,281,0
2020-07-28,Huntington Beach,8,363,1
2020-07-29,Huntington Beach,12,296,0
2020-07-30,Huntington Beach,6,263,0
2020-07-31,Huntington Beach,12,248,0
2020-08-01,Huntington Beach,6,171,0
2020-08-02,Huntington Beach,3,120,0
2020-08-03,Huntington Beach,19,291,0
2020-08-04,Huntington Beach,11,355,0
2020-08-05,Huntington Beach,12,265,1
2020-08-06,Huntington Beach,7,271,0
2020-08-07,Huntington Beach,9,302,0
2020-08-08,Huntington Beach,3,150,0
2020-08-09,Huntington Beach,1,100,2
2020-08-10,Huntington Beach,12,287,0
2020-08-11,Huntington Beach,10,335,0
2020-08-12,Huntington Beach,6,306,0
2020-08-13,Huntington Beach,7,322,0
2020-08-14,Huntington Beach,19,293,2
2020-08-15,Huntington Beach,4,141,0
2020-08-16,Huntington Beach,7,137,0
2020-08-17,Huntington Beach,13,339,2
2020-08-18,Huntington Beach,8,311,1
2020-08-19,Huntington Beach,14,275,0
2020-08-20,Huntington Beach,16,286,1
2020-08-21,Huntington Beach,11,298,0
2020-08-22,Huntington Beach,3,149,0
2020-08-23,Huntington Beach,2,140,0
2020-08-24,Huntington Beach,18,299,1
2020-08-25,Huntington Beach,11,320,1
2020-08-26,Huntington Beach,8,320,1
2020-08-27,Huntington Beach,10,295,1
2020-08-28,Huntington Beach,7,297,0
2020-08-29,Huntington Beach,5,142,0
2020-08-30,Huntington Beach,1,116,2
2020-08-31,Huntington Beach,7,328,2
2020-09-01,Huntington Beach,11,322,0
2020-09-02,Huntington Beach,4,272,0
2020-09-03,Huntington Beach,5,263,0
2020-09-04,Huntington Beach,7,268,0
2020-09-05,Huntington Beach,5,138,0
2020-09-06,Huntington Beach,4,115,0
2020-09-07,Huntington Beach,1,93,0
2020-09-08,Huntington Beach,5,365,0
2020-09-09,Huntington Beach,5,300,0
2020-09-10,Huntington Beach,10,301,0
2020-09-11,Huntington Beach,5,311,0
2020-09-12,Huntington Beach,2,123,0
2020-09-13,Huntington Beach,3,76,0
2020-09-14,Huntington Beach,11,179,0
2020-09-15,Huntington Beach,13,213,0
2020-09-16,Huntington Beach,2,188,0
2020-09-17,Huntington Beach,8,132,0
2020-09-18,Huntington Beach,1,66,0
2020-09-19,Huntington Beach,1,14,0
2020-01-29,Irvine,0,1,0
2020-02-05,Irvine,1,1,0
2020-02-07,Irvine,0,1,0
2020-03-04,Irvine,0,3,0
2020-03-05,Irvine,0,3,0
2020-03-06,Irvine,0,2,0
2020-03-07,Irvine,0,2,0
2020-03-09,Irvine,0,3,0
2020-03-10,Irvine,0,2,0
2020-03-11,Irvine,2,14,0
2020-03-12,Irvine,2,13,0
2020-03-13,Irvine,3,20,0
2020-03-14,Irvine,2,19,0
2020-03-15,Irvine,3,9,0
2020-03-16,Irvine,1,33,0
2020-03-17,Irvine,4,35,0
2020-03-18,Irvine,4,23,0
2020-03-19,Irvine,5,39,0
2020-03-20,Irvine,3,27,0
2020-03-21,Irvine,0,11,0
2020-03-22,Irvine,3,15,0
2020-03-23,Irvine,1,23,0
2020-03-24,Irvine,5,32,0
2020-03-25,Irvine,1,26,0
2020-03-26,Irvine,0,22,0
2020-03-27,Irvine,6,39,0
2020-03-28,Irvine,3,12,0
2020-03-29,Irvine,1,9,0
2020-03-30,Irvine,3,48,0
2020-03-31,Irvine,2,38,1
2020-04-01,Irvine,4,31,0
2020-04-02,Irvine,4,36,0
2020-04-03,Irvine,2,41,0
2020-04-04,Irvine,1,15,0
2020-04-05,Irvine,2,16,0
2020-04-06,Irvine,1,42,0
2020-04-07,Irvine,5,38,0
2020-04-08,Irvine,6,39,0
2020-04-09,Irvine,4,35,0
2020-04-10,Irvine,4,44,0
2020-04-11,Irvine,2,21,0
2020-04-12,Irvine,0,7,0
2020-04-13,Irvine,4,44,0
2020-04-14,Irvine,1,35,0
2020-04-15,Irvine,3,42,0
2020-04-16,Irvine,1,37,0
2020-04-17,Irvine,2,56,0
2020-04-18,Irvine,0,26,0
2020-04-19,Irvine,0,20,0
2020-04-20,Irvine,0,40,0
2020-04-21,Irvine,2,52,0
2020-04-22,Irvine,1,49,0
2020-04-23,Irvine,0,53,1
2020-04-24,Irvine,2,70,1
2020-04-25,Irvine,0,26,0
2020-04-26,Irvine,0,27,0
2020-04-27,Irvine,4,85,0
2020-04-28,Irvine,0,82,0
2020-04-29,Irvine,1,89,0
2020-04-30,Irvine,1,71,0
2020-05-01,Irvine,0,105,0
2020-05-02,Irvine,0,49,0
2020-05-03,Irvine,1,39,0
2020-05-04,Irvine,1,86,0
2020-05-05,Irvine,0,84,1
2020-05-06,Irvine,0,84,0
2020-05-07,Irvine,3,105,0
2020-05-08,Irvine,2,97,0
2020-05-09,Irvine,2,58,0
2020-05-10,Irvine,2,57,0
2020-05-11,Irvine,2,131,0
2020-05-12,Irvine,1,129,0
2020-05-13,Irvine,3,131,0
2020-05-14,Irvine,3,75,0
2020-05-15,Irvine,3,95,0
2020-05-16,Irvine,2,59,0
2020-05-17,Irvine,1,47,0
2020-05-18,Irvine,7,122,0
2020-05-19,Irvine,2,127,0
2020-05-20,Irvine,2,128,0
2020-05-21,Irvine,4,135,0
2020-05-22,Irvine,5,163,0
2020-05-23,Irvine,0,73,0
2020-05-24,Irvine,5,76,0
2020-05-25,Irvine,2,72,0
2020-05-26,Irvine,7,201,0
2020-05-27,Irvine,4,184,0
2020-05-28,Irvine,4,171,0
2020-05-29,Irvine,0,182,0
2020-05-30,Irvine,2,156,0
2020-05-31,Irvine,2,80,0
2020-06-01,Irvine,8,170,0
2020-06-02,Irvine,3,189,0
2020-06-03,Irvine,4,193,0
2020-06-04,Irvine,2,181,0
2020-06-05,Irvine,5,206,0
2020-06-06,Irvine,4,140,0
2020-06-07,Irvine,3,94,1
2020-06-08,Irvine,6,213,0
2020-06-09,Irvine,3,241,0
2020-06-10,Irvine,4,178,0
2020-06-11,Irvine,4,206,0
2020-06-12,Irvine,4,230,0
2020-06-13,Irvine,7,154,0
2020-06-14,Irvine,3,84,0
2020-06-15,Irvine,11,275,0
2020-06-16,Irvine,13,276,0
2020-06-17,Irvine,21,292,1
2020-06-18,Irvine,22,326,0
2020-06-19,Irvine,24,338,0
2020-06-20,Irvine,20,216,0
2020-06-21,Irvine,12,122,0
2020-06-22,Irvine,29,364,0
2020-06-23,Irvine,47,406,0
2020-06-24,Irvine,40,401,0
2020-06-25,Irvine,26,313,0
2020-06-26,Irvine,36,432,0
2020-06-27,Irvine,24,273,0
2020-06-28,Irvine,15,180,0
2020-06-29,Irvine,36,403,0
2020-06-30,Irvine,36,440,0
2020-07-01,Irvine,37,396,0
2020-07-02,Irvine,33,443,0
2020-07-03,Irvine,44,321,0
2020-07-04,Irvine,15,108,0
2020-07-05,Irvine,14,167,0
2020-07-06,Irvine,34,415,0
2020-07-07,Irvine,18,402,0
2020-07-08,Irvine,35,457,2
2020-07-09,Irvine,19,409,0
2020-07-10,Irvine,31,440,0
2020-07-11,Irvine,20,234,0
2020-07-12,Irvine,19,161,0
2020-07-13,Irvine,29,386,0
2020-07-14,Irvine,22,374,0
2020-07-15,Irvine,22,436,0
2020-07-16,Irvine,17,418,1
2020-07-17,Irvine,17,416,0
2020-07-18,Irvine,14,248,0
2020-07-19,Irvine,11,181,0
2020-07-20,Irvine,16,371,0
2020-07-21,Irvine,10,331,0
2020-07-22,Irvine,15,306,0
2020-07-23,Irvine,12,317,0
2020-07-24,Irvine,10,297,0
2020-07-25,Irvine,6,225,0
2020-07-26,Irvine,10,144,0
2020-07-27,Irvine,12,299,0
2020-07-28,Irvine,11,317,0
2020-07-29,Irvine,13,308,0
2020-07-30,Irvine,6,365,0
2020-07-31,Irvine,9,353,1
2020-08-01,Irvine,4,196,0
2020-08-02,Irvine,8,186,1
2020-08-03,Irvine,9,333,0
2020-08-04,Irvine,6,287,1
2020-08-05,Irvine,7,335,0
2020-08-06,Irvine,13,334,0
2020-08-07,Irvine,4,309,0
2020-08-08,Irvine,5,175,0
2020-08-09,Irvine,5,176,0
2020-08-10,Irvine,12,283,0
2020-08-11,Irvine,7,336,0
2020-08-12,Irvine,7,364,0
2020-08-13,Irvine,5,298,0
2020-08-14,Irvine,6,302,0
2020-08-15,Irvine,2,179,0
2020-08-16,Irvine,6,169,0
2020-08-17,Irvine,6,341,0
2020-08-18,Irvine,3,296,0
2020-08-19,Irvine,6,333,0
2020-08-20,Irvine,10,301,0
2020-08-21,Irvine,5,316,0
2020-08-22,Irvine,8,218,0
2020-08-23,Irvine,5,150,0
2020-08-24,Irvine,8,357,0
2020-08-25,Irvine,4,320,0
2020-08-26,Irvine,7,318,1
2020-08-27,Irvine,3,329,0
2020-08-28,Irvine,4,300,0
2020-08-29,Irvine,3,180,0
2020-08-30,Irvine,4,162,0
2020-08-31,Irvine,14,351,0
2020-09-01,Irvine,9,367,0
2020-09-02,Irvine,1,352,0
2020-09-03,Irvine,7,280,0
2020-09-04,Irvine,10,312,0
2020-09-05,Irvine,6,174,0
2020-09-06,Irvine,2,153,0
2020-09-07,Irvine,4,108,0
2020-09-08,Irvine,13,567,0
2020-09-09,Irvine,11,477,0
2020-09-10,Irvine,6,500,0
2020-09-11,Irvine,7,494,0
2020-09-12,Irvine,3,149,0
2020-09-13,Irvine,4,108,0
2020-09-14,Irvine,13,409,0
2020-09-15,Irvine,9,176,0
2020-09-16,Irvine,5,161,0
2020-09-17,Irvine,4,117,0
2020-09-18,Irvine,3,86,0
2020-09-19,Irvine,0,15,0
2020-09-20,Irvine,0,4,0
2020-03-09,La Habra,1,4,0
2020-03-10,La Habra,0,2,0
2020-03-11,La Habra,0,1,0
2020-03-13,La Habra,0,5,0
2020-03-14,La Habra,1,2,0
2020-03-15,La Habra,1,4,0
2020-03-16,La Habra,0,9,0
2020-03-17,La Habra,0,7,0
2020-03-18,La Habra,0,2,0
2020-03-19,La Habra,1,3,0
2020-03-20,La Habra,1,12,0
2020-03-22,La Habra,0,1,0
2020-03-23,La Habra,0,1,0
2020-03-24,La Habra,1,5,0
2020-03-25,La Habra,1,5,0
2020-03-26,La Habra,1,2,0
2020-03-27,La Habra,1,5,0
2020-03-30,La Habra,0,9,0
2020-03-31,La Habra,3,16,0
2020-04-01,La Habra,2,10,0
2020-04-02,La Habra,2,6,0
2020-04-03,La Habra,3,13,0
2020-04-04,La Habra,2,9,0
2020-04-05,La Habra,1,4,0
2020-04-06,La Habra,4,10,0
2020-04-07,La Habra,1,13,0
2020-04-08,La Habra,1,9,0
2020-04-09,La Habra,1,15,0
2020-04-10,La Habra,0,5,1
2020-04-11,La Habra,2,5,0
2020-04-12,La Habra,1,6,0
2020-04-13,La Habra,1,17,0
2020-04-14,La Habra,0,15,1
2020-04-15,La Habra,0,8,0
2020-04-16,La Habra,1,7,0
2020-04-17,La Habra,1,8,0
2020-04-18,La Habra,1,3,0
2020-04-19,La Habra,0,1,0
2020-04-20,La Habra,2,10,0
2020-04-21,La Habra,2,11,1
2020-04-22,La Habra,1,18,0
2020-04-23,La Habra,2,15,0
2020-04-24,La Habra,1,20,0
2020-04-25,La Habra,4,10,0
2020-04-26,La Habra,2,5,0
2020-04-27,La Habra,1,36,0
2020-04-28,La Habra,3,26,0
2020-04-29,La Habra,3,33,0
2020-04-30,La Habra,0,20,0
2020-05-01,La Habra,1,27,0
2020-05-02,La Habra,0,7,0
2020-05-03,La Habra,0,12,0
2020-05-04,La Habra,2,35,0
2020-05-05,La Habra,2,27,0
2020-05-06,La Habra,1,18,0
2020-05-07,La Habra,2,31,0
2020-05-08,La Habra,2,32,0
